series_id,surface
1759,hard_tiles
1760,carpet
1761,soft_pvc
1762,soft_pvc
1763,soft_pvc
1764,tiled
1765,concrete
1766,hard_tiles_large_space
1767,soft_pvc
1768,soft_pvc
1769,concrete
1770,soft_pvc
1771,wood
1772,soft_tiles
1773,concrete
1774,soft_tiles
1775,soft_pvc
1776,soft_tiles
1777,hard_tiles_large_space
1778,carpet
1779,soft_tiles
1780,fine_concrete
1781,hard_tiles_large_space
1782,wood
1783,soft_tiles
1784,soft_pvc
1785,soft_tiles
1786,soft_tiles
1787,wood
1788,tiled
1789,soft_tiles
1790,soft_pvc
1791,soft_tiles
1792,fine_concrete
1793,soft_pvc
1794,tiled
1795,hard_tiles_large_space
1796,tiled
1797,concrete
1798,wood
1799,soft_tiles
1800,tiled
1801,concrete
1802,soft_pvc
1803,wood
1804,concrete
1805,soft_tiles
1806,concrete
1807,tiled
1808,soft_pvc
1809,concrete
1810,soft_pvc
1811,carpet
1812,fine_concrete
1813,wood
1814,concrete
1815,concrete
1816,carpet
1817,wood
1818,fine_concrete
1819,wood
1820,fine_concrete
1821,soft_pvc
1822,concrete
1823,soft_pvc
1824,wood
1825,soft_tiles
1826,soft_pvc
1827,tiled
1828,soft_tiles
1829,concrete
1830,fine_concrete
1831,wood
1832,fine_concrete
1833,concrete
1834,concrete
1835,tiled
1836,concrete
1837,hard_tiles_large_space
1838,soft_tiles
1839,concrete
1840,concrete
1841,tiled
1842,soft_pvc
1843,concrete
1844,concrete
1845,tiled
1846,tiled
1847,carpet
1848,fine_concrete
1849,soft_tiles
1850,tiled
1851,concrete
1852,fine_concrete
1853,wood
1854,carpet
1855,fine_concrete
1856,tiled
1857,concrete
1858,soft_pvc
1859,concrete
1860,concrete
1861,concrete
1862,tiled
1863,concrete
1864,fine_concrete
1865,concrete
1866,fine_concrete
1867,soft_tiles
1868,wood
1869,tiled
1870,wood
1871,soft_pvc
1872,concrete
1873,tiled
1874,fine_concrete
1875,carpet
1876,concrete
1877,soft_pvc
1878,soft_tiles
1879,fine_concrete
1880,wood
1881,tiled
1882,soft_pvc
1883,soft_pvc
1884,fine_concrete
1885,tiled
1886,wood
1887,hard_tiles_large_space
1888,wood
1889,concrete
1890,carpet
1891,fine_concrete
1892,tiled
1893,soft_tiles
1894,soft_pvc
1895,concrete
1896,concrete
1897,wood
1898,concrete
1899,carpet
1900,soft_pvc
1901,soft_tiles
1902,concrete
1903,concrete
1904,tiled
1905,carpet
1906,concrete
1907,wood
1908,tiled
1909,soft_tiles
1910,soft_pvc
1911,hard_tiles_large_space
1912,hard_tiles_large_space
1913,fine_concrete
1914,hard_tiles
1915,wood
1916,concrete
1917,soft_tiles
1918,concrete
1919,soft_tiles
1920,wood
1921,concrete
1922,soft_tiles
1923,concrete
1924,wood
1925,concrete
1926,wood
1927,tiled
1928,tiled
1929,fine_concrete
1930,concrete
1931,concrete
1932,soft_tiles
1933,tiled
1934,wood
1935,carpet
1936,wood
1937,soft_pvc
1938,tiled
1939,carpet
1940,fine_concrete
1941,soft_tiles
1942,concrete
1943,carpet
1944,hard_tiles_large_space
1945,wood
1946,soft_tiles
1947,concrete
1948,concrete
1949,wood
1950,soft_pvc
1951,wood
1952,hard_tiles_large_space
1953,hard_tiles_large_space
1954,soft_tiles
1955,fine_concrete
1956,fine_concrete
1957,concrete
1958,hard_tiles_large_space
1959,soft_pvc
1960,concrete
1961,concrete
1962,concrete
1963,wood
1964,concrete
1965,concrete
1966,hard_tiles_large_space
1967,hard_tiles_large_space
1968,soft_tiles
1969,wood
1970,concrete
1971,wood
1972,concrete
1973,hard_tiles_large_space
1974,tiled
1975,concrete
1976,wood
1977,hard_tiles_large_space
1978,tiled
1979,carpet
1980,soft_tiles
1981,concrete
1982,soft_pvc
1983,concrete
1984,concrete
1985,fine_concrete
1986,concrete
1987,wood
1988,concrete
1989,tiled
1990,hard_tiles
1991,carpet
1992,fine_concrete
1993,concrete
1994,hard_tiles_large_space
1995,soft_pvc
1996,concrete
1997,wood
1998,wood
1999,tiled
2000,tiled
2001,fine_concrete
2002,soft_pvc
2003,soft_tiles
2004,carpet
2005,tiled
2006,soft_pvc
2007,concrete
2008,wood
2009,soft_pvc
2010,wood
2011,tiled
2012,soft_pvc
2013,wood
2014,soft_pvc
2015,concrete
2016,fine_concrete
2017,soft_tiles
2018,soft_tiles
2019,soft_pvc
2020,concrete
2021,soft_tiles
2022,soft_pvc
2023,concrete
2024,soft_tiles
2025,wood
2026,soft_pvc
2027,hard_tiles_large_space
2028,tiled
2029,carpet
2030,tiled
2031,soft_pvc
2032,wood
2033,wood
2034,fine_concrete
2035,tiled
2036,concrete
2037,soft_pvc
2038,wood
2039,tiled
2040,concrete
2041,soft_pvc
2042,carpet
2043,carpet
2044,wood
2045,tiled
2046,soft_pvc
2047,tiled
2048,wood
2049,tiled
2050,tiled
2051,soft_pvc
2052,concrete
2053,tiled
2054,hard_tiles_large_space
2055,carpet
2056,soft_pvc
2057,soft_tiles
2058,concrete
2059,concrete
2060,concrete
2061,fine_concrete
2062,concrete
2063,concrete
2064,soft_tiles
2065,soft_pvc
2066,concrete
2067,soft_pvc
2068,carpet
2069,soft_pvc
2070,concrete
2071,wood
2072,wood
2073,fine_concrete
2074,concrete
2075,concrete
2076,tiled
2077,concrete
2078,soft_tiles
2079,carpet
2080,tiled
2081,concrete
2082,wood
2083,concrete
2084,concrete
2085,concrete
2086,carpet
2087,tiled
2088,fine_concrete
2089,carpet
2090,concrete
2091,soft_pvc
2092,concrete
2093,soft_pvc
2094,carpet
2095,concrete
2096,soft_tiles
2097,soft_pvc
2098,soft_pvc
2099,hard_tiles_large_space
2100,concrete
2101,concrete
2102,concrete
2103,fine_concrete
2104,soft_pvc
2105,soft_pvc
2106,soft_pvc
2107,hard_tiles_large_space
2108,wood
2109,concrete
2110,tiled
2111,soft_pvc
2112,concrete
2113,soft_tiles
2114,soft_tiles
2115,soft_tiles
2116,tiled
2117,concrete
2118,concrete
2119,soft_tiles
2120,tiled
2121,concrete
2122,soft_pvc
2123,soft_pvc
2124,soft_pvc
2125,concrete
2126,carpet
2127,concrete
2128,concrete
2129,tiled
2130,carpet
2131,carpet
2132,concrete
2133,hard_tiles_large_space
2134,wood
2135,fine_concrete
2136,hard_tiles_large_space
2137,concrete
2138,concrete
2139,hard_tiles_large_space
2140,wood
2141,soft_pvc
2142,wood
2143,fine_concrete
2144,concrete
2145,soft_pvc
2146,soft_tiles
2147,soft_tiles
2148,concrete
2149,carpet
2150,wood
2151,wood
2152,concrete
2153,wood
2154,soft_tiles
2155,soft_tiles
2156,wood
2157,wood
2158,soft_tiles
2159,concrete
2160,soft_tiles
2161,concrete
2162,concrete
2163,tiled
2164,wood
2165,tiled
2166,soft_pvc
2167,concrete
2168,soft_tiles
2169,tiled
2170,soft_tiles
2171,carpet
2172,wood
2173,soft_tiles
2174,soft_tiles
2175,wood
2176,hard_tiles_large_space
2177,hard_tiles_large_space
2178,soft_pvc
2179,tiled
2180,concrete
2181,tiled
2182,concrete
2183,wood
2184,concrete
2185,tiled
2186,soft_pvc
2187,wood
2188,carpet
2189,wood
2190,tiled
2191,carpet
2192,carpet
2193,wood
2194,soft_tiles
2195,tiled
2196,soft_pvc
2197,soft_pvc
2198,soft_tiles
2199,hard_tiles_large_space
2200,soft_tiles
2201,soft_tiles
2202,concrete
2203,fine_concrete
2204,carpet
2205,concrete
2206,wood
2207,soft_pvc
2208,concrete
2209,wood
2210,soft_pvc
2211,soft_pvc
2212,fine_concrete
2213,soft_tiles
2214,wood
2215,hard_tiles_large_space
2216,carpet
2217,soft_tiles
2218,soft_pvc
2219,tiled
2220,carpet
2221,soft_pvc
2222,tiled
2223,soft_pvc
2224,carpet
2225,concrete
2226,soft_pvc
2227,wood
2228,tiled
2229,soft_pvc
2230,tiled
2231,wood
2232,soft_pvc
2233,wood
2234,concrete
2235,carpet
2236,concrete
2237,wood
2238,hard_tiles
2239,soft_pvc
2240,wood
2241,hard_tiles_large_space
2242,concrete
2243,concrete
2244,fine_concrete
2245,soft_pvc
2246,hard_tiles
2247,hard_tiles_large_space
2248,tiled
2249,fine_concrete
2250,soft_tiles
2251,carpet
2252,wood
2253,concrete
2254,concrete
2255,soft_pvc
2256,tiled
2257,concrete
2258,soft_tiles
2259,soft_pvc
2260,soft_tiles
2261,soft_pvc
2262,soft_pvc
2263,fine_concrete
2264,soft_pvc
2265,hard_tiles_large_space
2266,soft_pvc
2267,concrete
2268,wood
2269,wood
2270,soft_pvc
2271,concrete
2272,soft_tiles
2273,fine_concrete
2274,concrete
2275,wood
2276,tiled
2277,tiled
2278,wood
2279,soft_pvc
2280,hard_tiles_large_space
2281,wood
2282,soft_pvc
2283,tiled
2284,wood
2285,concrete
2286,carpet
2287,concrete
2288,concrete
2289,concrete
2290,concrete
2291,fine_concrete
2292,concrete
2293,hard_tiles_large_space
2294,fine_concrete
2295,concrete
2296,wood
2297,soft_tiles
2298,tiled
2299,wood
2300,soft_pvc
2301,fine_concrete
2302,concrete
2303,soft_pvc
2304,soft_pvc
2305,concrete
2306,soft_pvc
2307,fine_concrete
2308,fine_concrete
2309,fine_concrete
2310,wood
2311,concrete
2312,soft_pvc
2313,soft_tiles
2314,fine_concrete
2315,wood
2316,soft_tiles
2317,soft_pvc
2318,wood
2319,fine_concrete
2320,soft_pvc
2321,carpet
2322,wood
2323,soft_pvc
2324,hard_tiles_large_space
2325,tiled
2326,hard_tiles_large_space
2327,fine_concrete
2328,wood
2329,wood
2330,soft_pvc
2331,soft_pvc
2332,soft_pvc
2333,soft_pvc
2334,soft_pvc
2335,wood
2336,concrete
2337,fine_concrete
2338,fine_concrete
2339,soft_pvc
2340,concrete
2341,fine_concrete
2342,carpet
2343,carpet
2344,tiled
2345,soft_tiles
2346,concrete
2347,concrete
2348,concrete
2349,tiled
2350,concrete
2351,concrete
2352,soft_pvc
2353,wood
2354,soft_tiles
2355,concrete
2356,soft_pvc
2357,fine_concrete
2358,soft_tiles
2359,wood
2360,fine_concrete
2361,carpet
2362,concrete
2363,tiled
2364,soft_pvc
2365,soft_pvc
2366,fine_concrete
2367,carpet
2368,wood
2369,wood
2370,tiled
2371,soft_pvc
2372,wood
2373,fine_concrete
2374,soft_tiles
2375,soft_pvc
2376,wood
2377,carpet
2378,hard_tiles_large_space
2379,fine_concrete
2380,tiled
2381,soft_tiles
2382,tiled
2383,soft_pvc
2384,hard_tiles_large_space
2385,carpet
2386,tiled
2387,tiled
2388,wood
2389,soft_pvc
2390,soft_pvc
2391,concrete
2392,soft_pvc
2393,carpet
2394,soft_pvc
2395,wood
2396,soft_pvc
2397,concrete
2398,fine_concrete
2399,wood
2400,concrete
2401,concrete
2402,soft_pvc
2403,carpet
2404,hard_tiles_large_space
2405,tiled
2406,soft_tiles
2407,soft_tiles
2408,concrete
2409,carpet
2410,soft_pvc
2411,tiled
2412,tiled
2413,concrete
2414,wood
2415,carpet
2416,carpet
2417,tiled
2418,wood
2419,soft_tiles
2420,carpet
2421,soft_tiles
2422,tiled
2423,carpet
2424,soft_tiles
2425,fine_concrete
2426,wood
2427,tiled
2428,concrete
2429,wood
2430,wood
2431,hard_tiles_large_space
2432,hard_tiles_large_space
2433,tiled
2434,fine_concrete
2435,hard_tiles_large_space
2436,concrete
2437,fine_concrete
2438,soft_pvc
2439,soft_pvc
2440,soft_pvc
2441,soft_pvc
2442,hard_tiles_large_space
2443,soft_pvc
2444,carpet
2445,soft_pvc
2446,concrete
2447,fine_concrete
2448,hard_tiles_large_space
2449,wood
2450,concrete
2451,carpet
2452,soft_pvc
2453,concrete
2454,concrete
2455,carpet
2456,concrete
2457,concrete
2458,concrete
2459,concrete
2460,wood
2461,wood
2462,soft_tiles
2463,fine_concrete
2464,wood
2465,wood
2466,wood
2467,soft_pvc
2468,concrete
2469,soft_pvc
2470,wood
2471,hard_tiles_large_space
2472,soft_pvc
2473,hard_tiles_large_space
2474,soft_tiles
2475,wood
2476,carpet
2477,concrete
2478,wood
2479,soft_tiles
2480,concrete
2481,soft_tiles
2482,carpet
2483,wood
2484,carpet
2485,hard_tiles_large_space
2486,fine_concrete
2487,wood
2488,concrete
2489,hard_tiles_large_space
2490,concrete
2491,concrete
2492,soft_pvc
2493,concrete
2494,concrete
2495,concrete
2496,soft_tiles
2497,tiled
2498,wood
2499,wood
2500,carpet
2501,fine_concrete
2502,concrete
2503,wood
2504,fine_concrete
2505,soft_pvc
2506,concrete
2507,concrete
2508,tiled
2509,carpet
2510,wood
2511,concrete
2512,soft_pvc
2513,soft_tiles
2514,tiled
2515,fine_concrete
2516,fine_concrete
2517,carpet
2518,tiled
2519,fine_concrete
2520,concrete
2521,fine_concrete
2522,soft_pvc
2523,wood
2524,soft_pvc
2525,carpet
2526,wood
2527,hard_tiles_large_space
2528,carpet
2529,soft_tiles
2530,wood
2531,soft_tiles
2532,fine_concrete
2533,hard_tiles_large_space
2534,concrete
2535,concrete
2536,wood
2537,soft_tiles
2538,carpet
2539,soft_tiles
2540,hard_tiles_large_space
2541,tiled
2542,wood
2543,hard_tiles_large_space
2544,tiled
2545,fine_concrete
2546,wood
2547,carpet
2548,wood
2549,concrete
2550,tiled
2551,soft_tiles
2552,wood
2553,soft_pvc
2554,hard_tiles_large_space
2555,soft_pvc
2556,tiled
2557,concrete
2558,wood
2559,soft_pvc
2560,hard_tiles_large_space
2561,soft_tiles
2562,concrete
2563,concrete
2564,wood
2565,soft_pvc
2566,concrete
2567,wood
2568,concrete
2569,wood
2570,concrete
2571,soft_pvc
2572,soft_pvc
2573,fine_concrete
2574,wood
2575,wood
2576,soft_tiles
2577,wood
2578,wood
2579,hard_tiles_large_space
2580,fine_concrete
2581,fine_concrete
2582,carpet
2583,concrete
2584,soft_pvc
2585,soft_pvc
2586,hard_tiles_large_space
2587,concrete
2588,concrete
2589,soft_pvc
2590,concrete
2591,concrete
2592,soft_pvc
2593,carpet
2594,tiled
2595,carpet
2596,fine_concrete
2597,wood
2598,soft_pvc
2599,carpet
2600,soft_pvc
2601,concrete
2602,wood
2603,concrete
2604,carpet
2605,concrete
2606,soft_pvc
2607,tiled
2608,concrete
2609,hard_tiles_large_space
2610,concrete
2611,tiled
2612,soft_pvc
2613,concrete
2614,soft_pvc
2615,wood
2616,soft_pvc
2617,soft_pvc
2618,soft_pvc
2619,soft_pvc
2620,wood
2621,wood
2622,soft_pvc
2623,hard_tiles_large_space
2624,soft_pvc
2625,soft_pvc
2626,soft_pvc
2627,carpet
2628,soft_pvc
2629,wood
2630,concrete
2631,tiled
2632,hard_tiles_large_space
2633,hard_tiles
2634,carpet
2635,concrete
2636,wood
2637,concrete
2638,concrete
2639,concrete
2640,soft_pvc
2641,fine_concrete
2642,soft_tiles
2643,concrete
2644,fine_concrete
2645,tiled
2646,soft_pvc
2647,concrete
2648,concrete
2649,soft_pvc
2650,tiled
2651,soft_pvc
2652,carpet
2653,wood
2654,concrete
2655,tiled
2656,concrete
2657,soft_pvc
2658,concrete
2659,soft_pvc
2660,soft_pvc
2661,wood
2662,tiled
2663,soft_pvc
2664,tiled
2665,concrete
2666,soft_pvc
2667,soft_pvc
2668,wood
2669,soft_tiles
2670,soft_pvc
2671,concrete
2672,tiled
2673,wood
2674,soft_tiles
2675,concrete
2676,soft_tiles
2677,soft_pvc
2678,hard_tiles_large_space
2679,wood
2680,soft_tiles
2681,tiled
2682,soft_tiles
2683,concrete
2684,concrete
2685,concrete
2686,soft_pvc
2687,tiled
2688,wood
2689,wood
2690,fine_concrete
2691,concrete
2692,soft_pvc
2693,soft_pvc
2694,soft_tiles
2695,tiled
2696,tiled
2697,hard_tiles_large_space
2698,fine_concrete
2699,carpet
2700,concrete
2701,fine_concrete
2702,carpet
2703,soft_tiles
2704,hard_tiles_large_space
2705,soft_pvc
2706,concrete
2707,soft_pvc
2708,hard_tiles_large_space
2709,soft_pvc
2710,soft_pvc
2711,fine_concrete
2712,wood
2713,soft_pvc
2714,concrete
2715,soft_pvc
2716,hard_tiles_large_space
2717,concrete
2718,tiled
2719,carpet
2720,concrete
2721,tiled
2722,soft_tiles
2723,carpet
2724,wood
2725,hard_tiles_large_space
2726,concrete
2727,fine_concrete
2728,wood
2729,tiled
2730,soft_pvc
2731,wood
2732,carpet
2733,concrete
2734,fine_concrete
2735,carpet
2736,carpet
2737,tiled
2738,concrete
2739,wood
2740,concrete
2741,wood
2742,concrete
2743,concrete
2744,soft_tiles
2745,soft_pvc
2746,hard_tiles_large_space
2747,concrete
2748,fine_concrete
2749,soft_pvc
2750,wood
2751,wood
2752,concrete
2753,soft_pvc
2754,tiled
2755,carpet
2756,tiled
2757,soft_pvc
2758,carpet
2759,wood
2760,concrete
2761,soft_pvc
2762,soft_pvc
2763,hard_tiles_large_space
2764,soft_tiles
2765,concrete
2766,fine_concrete
2767,soft_pvc
2768,hard_tiles_large_space
2769,concrete
2770,hard_tiles_large_space
2771,hard_tiles_large_space
2772,soft_pvc
2773,soft_pvc
2774,tiled
2775,soft_pvc
2776,soft_pvc
2777,soft_pvc
2778,concrete
2779,carpet
2780,fine_concrete
2781,soft_pvc
2782,fine_concrete
2783,concrete
2784,fine_concrete
2785,tiled
2786,soft_tiles
2787,concrete
2788,hard_tiles_large_space
2789,fine_concrete
2790,hard_tiles_large_space
2791,wood
2792,soft_pvc
2793,concrete
2794,soft_pvc
2795,soft_tiles
2796,carpet
2797,soft_pvc
2798,soft_tiles
2799,hard_tiles_large_space
2800,soft_pvc
2801,concrete
2802,soft_tiles
2803,soft_pvc
2804,wood
2805,concrete
2806,concrete
2807,concrete
2808,wood
2809,soft_pvc
2810,carpet
2811,tiled
2812,hard_tiles_large_space
2813,soft_tiles
2814,concrete
2815,soft_tiles
2816,carpet
2817,concrete
2818,concrete
2819,wood
2820,wood
2821,carpet
2822,concrete
2823,soft_pvc
2824,concrete
2825,carpet
2826,carpet
2827,hard_tiles_large_space
2828,soft_tiles
2829,tiled
2830,concrete
2831,tiled
2832,soft_pvc
2833,wood
2834,tiled
2835,soft_pvc
2836,concrete
2837,soft_pvc
2838,carpet
2839,tiled
2840,wood
2841,carpet
2842,fine_concrete
2843,tiled
2844,soft_pvc
2845,wood
2846,wood
2847,concrete
2848,carpet
2849,hard_tiles_large_space
2850,wood
2851,wood
2852,soft_pvc
2853,wood
2854,concrete
2855,soft_pvc
2856,concrete
2857,concrete
2858,fine_concrete
2859,wood
2860,concrete
2861,wood
2862,hard_tiles_large_space
2863,concrete
2864,fine_concrete
2865,concrete
2866,concrete
2867,tiled
2868,soft_pvc
2869,carpet
2870,fine_concrete
2871,tiled
2872,tiled
2873,concrete
2874,wood
2875,fine_concrete
2876,soft_pvc
2877,concrete
2878,concrete
2879,carpet
2880,carpet
2881,fine_concrete
2882,concrete
2883,soft_tiles
2884,concrete
2885,wood
2886,fine_concrete
2887,soft_tiles
2888,soft_pvc
2889,concrete
2890,soft_tiles
2891,wood
2892,soft_tiles
2893,hard_tiles_large_space
2894,wood
2895,wood
2896,soft_tiles
2897,concrete
2898,wood
2899,carpet
2900,wood
2901,soft_tiles
2902,fine_concrete
2903,concrete
2904,wood
2905,soft_pvc
2906,tiled
2907,concrete
2908,soft_pvc
2909,soft_pvc
2910,wood
2911,tiled
2912,tiled
2913,wood
2914,tiled
2915,concrete
2916,hard_tiles
2917,concrete
2918,tiled
2919,fine_concrete
2920,soft_pvc
2921,wood
2922,concrete
2923,soft_pvc
2924,soft_pvc
2925,concrete
2926,wood
2927,soft_tiles
2928,soft_pvc
2929,wood
2930,concrete
2931,soft_pvc
2932,tiled
2933,tiled
2934,soft_pvc
2935,hard_tiles_large_space
2936,carpet
2937,hard_tiles_large_space
2938,carpet
2939,tiled
2940,tiled
2941,tiled
2942,hard_tiles_large_space
2943,concrete
2944,wood
2945,concrete
2946,soft_pvc
2947,fine_concrete
2948,concrete
2949,concrete
2950,soft_pvc
2951,carpet
2952,soft_pvc
2953,hard_tiles_large_space
2954,hard_tiles_large_space
2955,carpet
2956,concrete
2957,concrete
2958,fine_concrete
2959,wood
2960,tiled
2961,concrete
2962,concrete
2963,soft_pvc
2964,wood
2965,hard_tiles_large_space
2966,wood
2967,fine_concrete
2968,concrete
2969,concrete
2970,soft_pvc
2971,hard_tiles
2972,soft_tiles
2973,fine_concrete
2974,wood
2975,soft_tiles
2976,fine_concrete
2977,soft_pvc
2978,concrete
2979,fine_concrete
2980,soft_pvc
2981,concrete
2982,tiled
2983,tiled
2984,soft_pvc
2985,soft_pvc
2986,concrete
2987,soft_pvc
2988,tiled
2989,soft_pvc
2990,soft_pvc
2991,concrete
2992,soft_tiles
2993,wood
2994,soft_pvc
2995,concrete
2996,tiled
2997,concrete
2998,wood
2999,tiled
3000,wood
3001,soft_tiles
3002,fine_concrete
3003,tiled
3004,carpet
3005,fine_concrete
3006,fine_concrete
3007,wood
3008,soft_tiles
3009,fine_concrete
3010,soft_pvc
3011,soft_tiles
3012,carpet
3013,soft_pvc
3014,concrete
3015,concrete
3016,soft_tiles
3017,tiled
3018,tiled
3019,carpet
3020,wood
3021,tiled
3022,tiled
3023,concrete
3024,wood
3025,concrete
3026,soft_tiles
3027,fine_concrete
3028,soft_pvc
3029,soft_pvc
3030,concrete
3031,concrete
3032,concrete
3033,hard_tiles_large_space
3034,hard_tiles_large_space
3035,wood
3036,wood
3037,fine_concrete
3038,soft_tiles
3039,wood
3040,hard_tiles
3041,wood
3042,hard_tiles_large_space
3043,concrete
3044,concrete
3045,wood
3046,fine_concrete
3047,wood
3048,fine_concrete
3049,fine_concrete
3050,wood
3051,wood
3052,concrete
3053,concrete
3054,hard_tiles_large_space
3055,tiled
3056,wood
3057,carpet
3058,fine_concrete
3059,soft_pvc
3060,hard_tiles_large_space
3061,carpet
3062,soft_tiles
3063,tiled
3064,wood
3065,hard_tiles_large_space
3066,concrete
3067,concrete
3068,concrete
3069,hard_tiles
3070,concrete
3071,concrete
3072,fine_concrete
3073,wood
3074,soft_pvc
3075,concrete
3076,soft_tiles
3077,concrete
3078,concrete
3079,soft_pvc
3080,soft_tiles
3081,concrete
3082,concrete
3083,soft_pvc
3084,soft_tiles
3085,fine_concrete
3086,carpet
3087,carpet
3088,soft_pvc
3089,carpet
3090,soft_pvc
3091,wood
3092,wood
3093,wood
3094,concrete
3095,wood
3096,wood
3097,hard_tiles_large_space
3098,soft_pvc
3099,wood
3100,wood
3101,soft_pvc
3102,soft_tiles
3103,wood
3104,soft_pvc
3105,carpet
3106,fine_concrete
3107,concrete
3108,hard_tiles
3109,soft_tiles
3110,soft_tiles
3111,tiled
3112,soft_tiles
3113,wood
3114,carpet
3115,tiled
3116,wood
3117,carpet
3118,concrete
3119,hard_tiles_large_space
3120,hard_tiles_large_space
3121,soft_pvc
3122,carpet
3123,soft_tiles
3124,hard_tiles_large_space
3125,concrete
3126,soft_pvc
3127,concrete
3128,wood
3129,fine_concrete
3130,hard_tiles_large_space
3131,concrete
3132,wood
3133,soft_pvc
3134,tiled
3135,hard_tiles_large_space
3136,concrete
3137,concrete
3138,carpet
3139,wood
3140,carpet
3141,soft_pvc
3142,carpet
3143,fine_concrete
3144,hard_tiles_large_space
3145,wood
3146,wood
3147,carpet
3148,fine_concrete
3149,hard_tiles
3150,hard_tiles_large_space
3151,soft_pvc
3152,concrete
3153,concrete
3154,soft_pvc
3155,wood
3156,hard_tiles_large_space
3157,fine_concrete
3158,concrete
3159,soft_pvc
3160,tiled
3161,fine_concrete
3162,fine_concrete
3163,fine_concrete
3164,fine_concrete
3165,concrete
3166,concrete
3167,concrete
3168,tiled
3169,wood
3170,soft_pvc
3171,concrete
3172,concrete
3173,concrete
3174,fine_concrete
3175,wood
3176,wood
3177,hard_tiles_large_space
3178,concrete
3179,tiled
3180,tiled
3181,wood
3182,fine_concrete
3183,concrete
3184,concrete
3185,carpet
3186,soft_tiles
3187,hard_tiles_large_space
3188,carpet
3189,concrete
3190,carpet
3191,concrete
3192,wood
3193,wood
3194,soft_pvc
3195,concrete
3196,soft_pvc
3197,soft_pvc
3198,concrete
3199,concrete
3200,fine_concrete
3201,wood
3202,concrete
3203,carpet
3204,concrete
3205,carpet
3206,concrete
3207,soft_pvc
3208,concrete
3209,tiled
3210,soft_pvc
3211,soft_pvc
3212,tiled
3213,tiled
3214,hard_tiles_large_space
3215,soft_pvc
3216,concrete
3217,soft_pvc
3218,carpet
3219,tiled
3220,soft_pvc
3221,carpet
3222,soft_tiles
3223,soft_pvc
3224,tiled
3225,tiled
3226,concrete
3227,soft_tiles
3228,soft_pvc
3229,soft_pvc
3230,fine_concrete
3231,carpet
3232,soft_pvc
3233,concrete
3234,concrete
3235,tiled
3236,soft_pvc
3237,hard_tiles_large_space
3238,soft_tiles
3239,hard_tiles_large_space
3240,fine_concrete
3241,carpet
3242,soft_pvc
3243,hard_tiles_large_space
3244,concrete
3245,concrete
3246,carpet
3247,concrete
3248,wood
3249,concrete
3250,carpet
3251,soft_pvc
3252,hard_tiles
3253,concrete
3254,carpet
3255,hard_tiles
3256,wood
3257,wood
3258,wood
3259,wood
3260,wood
3261,concrete
3262,tiled
3263,tiled
3264,soft_pvc
3265,wood
3266,tiled
3267,tiled
3268,soft_pvc
3269,hard_tiles_large_space
3270,tiled
3271,concrete
3272,hard_tiles_large_space
3273,fine_concrete
3274,hard_tiles_large_space
3275,soft_pvc
3276,soft_tiles
3277,soft_pvc
3278,wood
3279,concrete
3280,concrete
3281,carpet
3282,soft_pvc
3283,concrete
3284,hard_tiles_large_space
3285,wood
3286,wood
3287,concrete
3288,fine_concrete
3289,soft_tiles
3290,concrete
3291,soft_tiles
3292,tiled
3293,hard_tiles_large_space
3294,concrete
3295,concrete
3296,hard_tiles_large_space
3297,hard_tiles_large_space
3298,concrete
3299,wood
3300,soft_pvc
3301,concrete
3302,fine_concrete
3303,concrete
3304,concrete
3305,carpet
3306,concrete
3307,wood
3308,soft_tiles
3309,tiled
3310,soft_tiles
3311,soft_pvc
3312,soft_pvc
3313,concrete
3314,wood
3315,hard_tiles_large_space
3316,carpet
3317,concrete
3318,wood
3319,concrete
3320,fine_concrete
3321,concrete
3322,soft_tiles
3323,fine_concrete
3324,soft_pvc
3325,hard_tiles_large_space
3326,soft_tiles
3327,soft_pvc
3328,soft_tiles
3329,carpet
3330,soft_pvc
3331,concrete
3332,concrete
3333,soft_pvc
3334,hard_tiles_large_space
3335,carpet
3336,hard_tiles_large_space
3337,soft_pvc
3338,carpet
3339,wood
3340,soft_pvc
3341,soft_pvc
3342,hard_tiles_large_space
3343,concrete
3344,soft_pvc
3345,hard_tiles_large_space
3346,soft_pvc
3347,tiled
3348,carpet
3349,carpet
3350,tiled
3351,soft_pvc
3352,tiled
3353,soft_pvc
3354,soft_pvc
3355,soft_pvc
3356,fine_concrete
3357,soft_tiles
3358,hard_tiles_large_space
3359,tiled
3360,concrete
3361,soft_pvc
3362,concrete
3363,soft_tiles
3364,fine_concrete
3365,tiled
3366,hard_tiles_large_space
3367,soft_pvc
3368,soft_tiles
3369,wood
3370,carpet
3371,wood
3372,soft_pvc
3373,tiled
3374,fine_concrete
3375,wood
3376,soft_pvc
3377,tiled
3378,hard_tiles
3379,hard_tiles
3380,soft_pvc
3381,concrete
3382,concrete
3383,soft_pvc
3384,fine_concrete
3385,fine_concrete
3386,concrete
3387,soft_tiles
3388,soft_pvc
3389,hard_tiles_large_space
3390,tiled
3391,soft_pvc
3392,carpet
3393,soft_tiles
3394,tiled
3395,tiled
3396,soft_pvc
3397,wood
3398,wood
3399,wood
3400,soft_tiles
3401,wood
3402,wood
3403,wood
3404,hard_tiles_large_space
3405,fine_concrete
3406,soft_pvc
3407,hard_tiles
3408,tiled
3409,carpet
3410,tiled
3411,soft_pvc
3412,concrete
3413,fine_concrete
3414,concrete
