series_id,surface
1543,soft_pvc
1544,soft_tiles
1545,soft_pvc
1546,fine_concrete
1547,fine_concrete
1548,soft_pvc
1549,concrete
1550,wood
1551,hard_tiles_large_space
1552,hard_tiles
1553,hard_tiles_large_space
1554,concrete
1555,hard_tiles_large_space
1556,wood
1557,tiled
1558,hard_tiles_large_space
1559,soft_tiles
1560,hard_tiles
1561,hard_tiles
1562,hard_tiles_large_space
1563,hard_tiles_large_space
1564,wood
1565,hard_tiles_large_space
1566,soft_tiles
1567,hard_tiles_large_space
1568,hard_tiles
1569,fine_concrete
1570,tiled
1571,tiled
1572,hard_tiles
1573,hard_tiles_large_space
1574,hard_tiles_large_space
1575,soft_pvc
1576,soft_pvc
1577,fine_concrete
1578,hard_tiles_large_space
1579,tiled
1580,wood
1581,carpet
1582,tiled
1583,soft_tiles
1584,concrete
1585,fine_concrete
1586,hard_tiles_large_space
1587,soft_tiles
1588,hard_tiles_large_space
1589,hard_tiles_large_space
1590,hard_tiles_large_space
1591,wood
1592,wood
1593,hard_tiles
1594,soft_tiles
1595,concrete
1596,tiled
1597,fine_concrete
1598,soft_pvc
1599,hard_tiles_large_space
1600,hard_tiles
1601,tiled
1602,carpet
1603,soft_pvc
1604,hard_tiles
1605,fine_concrete
1606,fine_concrete
1607,tiled
1608,fine_concrete
1609,wood
1610,tiled
1611,soft_tiles
1612,hard_tiles_large_space
1613,fine_concrete
1614,hard_tiles
1615,soft_tiles
1616,soft_pvc
1617,tiled
1618,tiled
1619,soft_pvc
1620,fine_concrete
1621,hard_tiles_large_space
1622,fine_concrete
1623,carpet
1624,hard_tiles
1625,soft_tiles
1626,soft_tiles
1627,fine_concrete
1628,hard_tiles_large_space
1629,carpet
1630,hard_tiles
1631,soft_pvc
1632,wood
1633,soft_tiles
1634,wood
1635,hard_tiles
1636,hard_tiles
1637,soft_pvc
1638,fine_concrete
1639,fine_concrete
1640,wood
1641,soft_tiles
1642,fine_concrete
1643,fine_concrete
1644,hard_tiles_large_space
1645,tiled
1646,soft_pvc
1647,tiled
1648,soft_pvc
1649,wood
1650,soft_tiles
1651,hard_tiles_large_space
1652,hard_tiles_large_space
1653,fine_concrete
1654,soft_tiles
1655,wood
1656,soft_tiles
1657,wood
1658,soft_tiles
1659,wood
1660,fine_concrete
1661,fine_concrete
1662,fine_concrete
1663,hard_tiles_large_space
1664,fine_concrete
1665,tiled
1666,hard_tiles
1667,tiled
1668,concrete
1669,tiled
1670,concrete
1671,hard_tiles_large_space
1672,hard_tiles_large_space
1673,fine_concrete
1674,soft_tiles
1675,soft_pvc
1676,soft_tiles
1677,carpet
1678,hard_tiles
1679,concrete
1680,soft_pvc
1681,concrete
1682,concrete
1683,hard_tiles_large_space
1684,hard_tiles_large_space
1685,concrete
1686,hard_tiles_large_space
1687,fine_concrete
1688,soft_tiles
1689,fine_concrete
1690,tiled
1691,soft_pvc
1692,fine_concrete
1693,concrete
1694,wood
1695,wood
1696,concrete
1697,tiled
1698,concrete
1699,fine_concrete
1700,fine_concrete
1701,carpet
1702,soft_tiles
1703,tiled
1704,soft_pvc
1705,fine_concrete
1706,hard_tiles
1707,fine_concrete
1708,concrete
1709,hard_tiles_large_space
1710,concrete
1711,soft_pvc
1712,hard_tiles_large_space
1713,tiled
1714,fine_concrete
1715,tiled
1716,fine_concrete
1717,hard_tiles
1718,soft_pvc
1719,hard_tiles_large_space
1720,fine_concrete
1721,fine_concrete
1722,concrete
1723,hard_tiles
1724,tiled
1725,soft_tiles
1726,concrete
1727,wood
1728,fine_concrete
1729,hard_tiles_large_space
1730,fine_concrete
1731,soft_pvc
1732,concrete
1733,hard_tiles_large_space
1734,fine_concrete
1735,hard_tiles_large_space
1736,hard_tiles
1737,fine_concrete
1738,fine_concrete
1739,hard_tiles_large_space
1740,fine_concrete
1741,concrete
1742,hard_tiles_large_space
1743,hard_tiles
1744,hard_tiles_large_space
1745,fine_concrete
1746,wood
1747,hard_tiles
1748,fine_concrete
1749,carpet
1750,fine_concrete
1751,soft_tiles
1752,hard_tiles_large_space
1753,fine_concrete
1754,hard_tiles_large_space
1755,hard_tiles_large_space
1756,hard_tiles_large_space
1757,soft_tiles
1758,tiled
1759,soft_pvc
1760,hard_tiles_large_space
1761,fine_concrete
1762,hard_tiles_large_space
1763,wood
1764,hard_tiles_large_space
1765,hard_tiles_large_space
1766,fine_concrete
1767,soft_tiles
1768,fine_concrete
1769,tiled
1770,fine_concrete
1771,wood
1772,soft_tiles
1773,hard_tiles_large_space
1774,soft_pvc
1775,soft_pvc
1776,hard_tiles
1777,hard_tiles_large_space
1778,fine_concrete
1779,soft_tiles
1780,soft_pvc
1781,hard_tiles_large_space
1782,wood
1783,soft_tiles
1784,soft_tiles
1785,hard_tiles
1786,hard_tiles
1787,carpet
1788,hard_tiles_large_space
1789,soft_pvc
1790,hard_tiles
1791,hard_tiles
1792,soft_pvc
1793,carpet
1794,hard_tiles_large_space
1795,soft_tiles
1796,hard_tiles_large_space
1797,fine_concrete
1798,hard_tiles_large_space
1799,soft_pvc
1800,hard_tiles_large_space
1801,fine_concrete
1802,fine_concrete
1803,wood
1804,hard_tiles_large_space
1805,soft_tiles
1806,hard_tiles_large_space
1807,tiled
1808,hard_tiles
1809,fine_concrete
1810,soft_tiles
1811,hard_tiles
1812,fine_concrete
1813,hard_tiles_large_space
1814,hard_tiles_large_space
1815,wood
1816,hard_tiles
1817,hard_tiles
1818,fine_concrete
1819,soft_pvc
1820,wood
1821,soft_pvc
1822,soft_pvc
1823,soft_pvc
1824,wood
1825,concrete
1826,hard_tiles
1827,hard_tiles_large_space
1828,soft_pvc
1829,hard_tiles_large_space
1830,fine_concrete
1831,hard_tiles
1832,wood
1833,hard_tiles_large_space
1834,fine_concrete
1835,hard_tiles_large_space
1836,fine_concrete
1837,tiled
1838,hard_tiles
1839,tiled
1840,wood
1841,fine_concrete
1842,fine_concrete
1843,hard_tiles_large_space
1844,concrete
1845,soft_tiles
1846,fine_concrete
1847,wood
1848,wood
1849,soft_pvc
1850,hard_tiles_large_space
1851,fine_concrete
1852,fine_concrete
1853,wood
1854,hard_tiles_large_space
1855,fine_concrete
1856,fine_concrete
1857,soft_pvc
1858,hard_tiles
1859,concrete
1860,hard_tiles_large_space
1861,tiled
1862,hard_tiles_large_space
1863,fine_concrete
1864,soft_tiles
1865,fine_concrete
1866,soft_tiles
1867,hard_tiles
1868,soft_pvc
1869,tiled
1870,wood
1871,soft_tiles
1872,wood
1873,concrete
1874,fine_concrete
1875,fine_concrete
1876,concrete
1877,fine_concrete
1878,soft_pvc
1879,wood
1880,hard_tiles_large_space
1881,tiled
1882,soft_tiles
1883,fine_concrete
1884,soft_tiles
1885,tiled
1886,wood
1887,hard_tiles_large_space
1888,fine_concrete
1889,tiled
1890,concrete
1891,tiled
1892,tiled
1893,soft_pvc
1894,hard_tiles
1895,fine_concrete
1896,fine_concrete
1897,hard_tiles
1898,hard_tiles_large_space
1899,concrete
1900,fine_concrete
1901,carpet
1902,fine_concrete
1903,hard_tiles_large_space
1904,hard_tiles_large_space
1905,fine_concrete
1906,hard_tiles_large_space
1907,hard_tiles
1908,hard_tiles_large_space
1909,soft_pvc
1910,fine_concrete
1911,fine_concrete
1912,hard_tiles_large_space
1913,fine_concrete
1914,soft_pvc
1915,soft_pvc
1916,carpet
1917,hard_tiles
1918,hard_tiles_large_space
1919,soft_pvc
1920,wood
1921,hard_tiles_large_space
1922,soft_pvc
1923,tiled
1924,wood
1925,hard_tiles_large_space
1926,wood
1927,tiled
1928,concrete
1929,tiled
1930,hard_tiles_large_space
1931,concrete
1932,soft_pvc
1933,hard_tiles_large_space
1934,hard_tiles_large_space
1935,soft_tiles
1936,wood
1937,tiled
1938,tiled
1939,soft_pvc
1940,wood
1941,soft_pvc
1942,fine_concrete
1943,wood
1944,hard_tiles_large_space
1945,hard_tiles
1946,hard_tiles
1947,concrete
1948,tiled
1949,wood
1950,fine_concrete
1951,hard_tiles
1952,hard_tiles
1953,tiled
1954,wood
1955,fine_concrete
1956,fine_concrete
1957,soft_tiles
1958,hard_tiles_large_space
1959,wood
1960,concrete
1961,wood
1962,fine_concrete
1963,wood
1964,concrete
1965,concrete
1966,concrete
1967,concrete
1968,soft_pvc
1969,wood
1970,hard_tiles
1971,wood
1972,hard_tiles_large_space
1973,hard_tiles_large_space
1974,hard_tiles_large_space
1975,soft_tiles
1976,soft_pvc
1977,tiled
1978,tiled
1979,hard_tiles_large_space
1980,soft_tiles
1981,concrete
1982,soft_pvc
1983,tiled
1984,fine_concrete
1985,fine_concrete
1986,hard_tiles_large_space
1987,wood
1988,soft_tiles
1989,hard_tiles_large_space
1990,soft_tiles
1991,carpet
1992,soft_tiles
1993,tiled
1994,hard_tiles_large_space
1995,soft_pvc
1996,hard_tiles_large_space
1997,wood
1998,soft_tiles
1999,hard_tiles_large_space
2000,fine_concrete
2001,fine_concrete
2002,wood
2003,hard_tiles
2004,concrete
2005,tiled
2006,fine_concrete
2007,tiled
2008,soft_pvc
2009,fine_concrete
2010,soft_pvc
2011,hard_tiles_large_space
2012,soft_pvc
2013,soft_tiles
2014,fine_concrete
2015,hard_tiles_large_space
2016,wood
2017,hard_tiles
2018,soft_pvc
2019,fine_concrete
2020,fine_concrete
2021,soft_tiles
2022,hard_tiles
2023,tiled
2024,soft_pvc
2025,wood
2026,hard_tiles_large_space
2027,hard_tiles_large_space
2028,fine_concrete
2029,soft_pvc
2030,concrete
2031,soft_pvc
2032,wood
2033,hard_tiles_large_space
2034,soft_tiles
2035,hard_tiles_large_space
2036,concrete
2037,soft_tiles
2038,hard_tiles
2039,hard_tiles_large_space
2040,tiled
2041,soft_tiles
2042,concrete
2043,hard_tiles_large_space
2044,tiled
2045,hard_tiles_large_space
2046,fine_concrete
2047,hard_tiles_large_space
2048,carpet
2049,tiled
2050,hard_tiles_large_space
2051,wood
2052,tiled
2053,soft_pvc
2054,hard_tiles
2055,wood
2056,hard_tiles
2057,soft_tiles
2058,hard_tiles_large_space
2059,concrete
2060,concrete
2061,hard_tiles_large_space
2062,concrete
2063,hard_tiles
2064,soft_pvc
2065,soft_pvc
2066,tiled
2067,fine_concrete
2068,concrete
2069,concrete
2070,hard_tiles_large_space
2071,wood
2072,tiled
2073,hard_tiles
2074,wood
2075,hard_tiles_large_space
2076,concrete
2077,fine_concrete
2078,hard_tiles
2079,fine_concrete
2080,hard_tiles_large_space
2081,soft_pvc
2082,soft_tiles
2083,tiled
2084,tiled
2085,fine_concrete
2086,hard_tiles
2087,hard_tiles
2088,fine_concrete
2089,wood
2090,fine_concrete
2091,wood
2092,tiled
2093,soft_pvc
2094,wood
2095,wood
2096,soft_pvc
2097,soft_pvc
2098,fine_concrete
2099,hard_tiles_large_space
2100,concrete
2101,fine_concrete
2102,fine_concrete
2103,concrete
2104,soft_pvc
2105,hard_tiles
2106,fine_concrete
2107,soft_pvc
2108,hard_tiles_large_space
2109,concrete
2110,hard_tiles_large_space
2111,fine_concrete
2112,fine_concrete
2113,soft_pvc
2114,soft_pvc
2115,hard_tiles
2116,concrete
2117,fine_concrete
2118,hard_tiles_large_space
2119,soft_pvc
2120,hard_tiles_large_space
2121,wood
2122,soft_tiles
2123,hard_tiles_large_space
2124,fine_concrete
2125,soft_tiles
2126,fine_concrete
2127,hard_tiles_large_space
2128,tiled
2129,fine_concrete
2130,wood
2131,soft_tiles
2132,concrete
2133,tiled
2134,wood
2135,tiled
2136,fine_concrete
2137,hard_tiles
2138,hard_tiles_large_space
2139,hard_tiles_large_space
2140,hard_tiles_large_space
2141,soft_pvc
2142,soft_pvc
2143,tiled
2144,hard_tiles
2145,wood
2146,hard_tiles
2147,hard_tiles
2148,concrete
2149,soft_tiles
2150,soft_pvc
2151,hard_tiles
2152,concrete
2153,wood
2154,soft_pvc
2155,soft_pvc
2156,fine_concrete
2157,soft_pvc
2158,soft_tiles
2159,hard_tiles_large_space
2160,soft_pvc
2161,fine_concrete
2162,concrete
2163,fine_concrete
2164,hard_tiles_large_space
2165,fine_concrete
2166,fine_concrete
2167,hard_tiles_large_space
2168,soft_pvc
2169,hard_tiles_large_space
2170,soft_pvc
2171,wood
2172,soft_pvc
2173,hard_tiles
2174,soft_pvc
2175,carpet
2176,tiled
2177,concrete
2178,soft_pvc
2179,tiled
2180,hard_tiles_large_space
2181,fine_concrete
2182,concrete
2183,hard_tiles_large_space
2184,concrete
2185,tiled
2186,fine_concrete
2187,wood
2188,hard_tiles
2189,soft_pvc
2190,tiled
2191,carpet
2192,hard_tiles_large_space
2193,wood
2194,soft_pvc
2195,fine_concrete
2196,fine_concrete
2197,soft_pvc
2198,soft_pvc
2199,fine_concrete
2200,soft_pvc
2201,hard_tiles
2202,tiled
2203,tiled
2204,soft_pvc
2205,tiled
2206,soft_pvc
2207,hard_tiles
2208,hard_tiles
2209,hard_tiles_large_space
2210,fine_concrete
2211,soft_pvc
2212,hard_tiles_large_space
2213,hard_tiles
2214,fine_concrete
2215,fine_concrete
2216,hard_tiles_large_space
2217,soft_pvc
2218,soft_tiles
2219,hard_tiles_large_space
2220,soft_pvc
2221,fine_concrete
2222,hard_tiles_large_space
2223,soft_pvc
2224,concrete
2225,tiled
2226,soft_pvc
2227,carpet
2228,soft_tiles
2229,soft_pvc
2230,hard_tiles_large_space
2231,wood
2232,fine_concrete
2233,soft_pvc
2234,concrete
2235,hard_tiles_large_space
2236,soft_tiles
2237,wood
2238,soft_pvc
2239,fine_concrete
2240,wood
2241,concrete
2242,hard_tiles_large_space
2243,hard_tiles_large_space
2244,fine_concrete
2245,soft_tiles
2246,wood
2247,concrete
2248,tiled
2249,hard_tiles_large_space
2250,soft_tiles
2251,hard_tiles
2252,carpet
2253,concrete
2254,wood
2255,fine_concrete
2256,hard_tiles_large_space
2257,hard_tiles_large_space
2258,hard_tiles
2259,soft_pvc
2260,fine_concrete
2261,wood
2262,wood
2263,hard_tiles
2264,wood
2265,tiled
2266,soft_pvc
2267,hard_tiles_large_space
2268,hard_tiles
2269,hard_tiles
2270,fine_concrete
2271,hard_tiles
2272,soft_pvc
2273,hard_tiles_large_space
2274,tiled
2275,soft_pvc
2276,concrete
2277,hard_tiles_large_space
2278,wood
2279,wood
2280,concrete
2281,soft_pvc
2282,fine_concrete
2283,concrete
2284,wood
2285,hard_tiles_large_space
2286,soft_tiles
2287,hard_tiles_large_space
2288,fine_concrete
2289,hard_tiles_large_space
2290,hard_tiles_large_space
2291,concrete
2292,fine_concrete
2293,fine_concrete
2294,hard_tiles
2295,fine_concrete
2296,wood
2297,soft_pvc
2298,wood
2299,soft_pvc
2300,soft_tiles
2301,hard_tiles_large_space
2302,hard_tiles_large_space
2303,fine_concrete
2304,hard_tiles_large_space
2305,fine_concrete
2306,fine_concrete
2307,hard_tiles_large_space
2308,fine_concrete
2309,tiled
2310,soft_pvc
2311,hard_tiles_large_space
2312,fine_concrete
2313,hard_tiles
2314,fine_concrete
2315,wood
2316,hard_tiles
2317,soft_pvc
2318,hard_tiles_large_space
2319,soft_tiles
2320,soft_pvc
2321,hard_tiles
2322,wood
2323,fine_concrete
2324,concrete
2325,hard_tiles_large_space
2326,tiled
2327,fine_concrete
2328,soft_pvc
2329,wood
2330,fine_concrete
2331,fine_concrete
2332,fine_concrete
2333,fine_concrete
2334,soft_tiles
2335,wood
2336,hard_tiles_large_space
2337,soft_tiles
2338,soft_pvc
2339,soft_tiles
2340,hard_tiles_large_space
2341,fine_concrete
2342,soft_pvc
2343,hard_tiles_large_space
2344,hard_tiles_large_space
2345,soft_pvc
2346,concrete
2347,fine_concrete
2348,concrete
2349,concrete
2350,hard_tiles
2351,hard_tiles_large_space
2352,soft_pvc
2353,wood
2354,soft_pvc
2355,hard_tiles
2356,fine_concrete
2357,fine_concrete
2358,soft_tiles
2359,wood
2360,hard_tiles_large_space
2361,wood
2362,hard_tiles_large_space
2363,tiled
2364,fine_concrete
2365,carpet
2366,tiled
2367,soft_pvc
2368,wood
2369,carpet
2370,soft_tiles
2371,soft_pvc
2372,wood
2373,hard_tiles_large_space
2374,soft_pvc
2375,fine_concrete
2376,fine_concrete
2377,concrete
2378,wood
2379,soft_pvc
2380,tiled
2381,soft_pvc
2382,hard_tiles_large_space
2383,fine_concrete
2384,fine_concrete
2385,fine_concrete
2386,hard_tiles_large_space
2387,soft_pvc
2388,wood
2389,fine_concrete
2390,soft_tiles
2391,hard_tiles
2392,carpet
2393,fine_concrete
2394,soft_tiles
2395,fine_concrete
2396,hard_tiles_large_space
2397,fine_concrete
2398,fine_concrete
2399,carpet
2400,fine_concrete
2401,hard_tiles_large_space
2402,soft_tiles
2403,wood
2404,concrete
2405,hard_tiles_large_space
2406,soft_pvc
2407,soft_pvc
2408,fine_concrete
2409,hard_tiles_large_space
2410,soft_pvc
2411,wood
2412,concrete
2413,tiled
2414,wood
2415,soft_tiles
2416,hard_tiles_large_space
2417,hard_tiles_large_space
2418,fine_concrete
2419,soft_pvc
2420,tiled
2421,fine_concrete
2422,tiled
2423,soft_tiles
2424,hard_tiles
2425,tiled
2426,wood
2427,tiled
2428,concrete
2429,wood
2430,soft_tiles
2431,tiled
2432,soft_pvc
2433,tiled
2434,fine_concrete
2435,soft_pvc
2436,tiled
2437,fine_concrete
2438,soft_tiles
2439,soft_pvc
2440,hard_tiles_large_space
2441,soft_pvc
2442,hard_tiles_large_space
2443,fine_concrete
2444,hard_tiles_large_space
2445,soft_tiles
2446,hard_tiles_large_space
2447,fine_concrete
2448,concrete
2449,soft_pvc
2450,concrete
2451,hard_tiles_large_space
2452,fine_concrete
2453,hard_tiles_large_space
2454,concrete
2455,fine_concrete
2456,hard_tiles_large_space
2457,hard_tiles_large_space
2458,soft_pvc
2459,fine_concrete
2460,soft_pvc
2461,wood
2462,soft_pvc
2463,hard_tiles_large_space
2464,wood
2465,soft_tiles
2466,hard_tiles_large_space
2467,soft_pvc
2468,fine_concrete
2469,tiled
2470,wood
2471,fine_concrete
2472,soft_pvc
2473,hard_tiles_large_space
2474,soft_tiles
2475,soft_pvc
2476,hard_tiles_large_space
2477,hard_tiles_large_space
2478,hard_tiles_large_space
2479,soft_pvc
2480,concrete
2481,soft_tiles
2482,soft_tiles
2483,hard_tiles
2484,wood
2485,fine_concrete
2486,fine_concrete
2487,fine_concrete
2488,hard_tiles_large_space
2489,hard_tiles_large_space
2490,fine_concrete
2491,hard_tiles_large_space
2492,fine_concrete
2493,hard_tiles_large_space
2494,fine_concrete
2495,tiled
2496,soft_tiles
2497,fine_concrete
2498,fine_concrete
2499,soft_tiles
2500,soft_pvc
2501,soft_tiles
2502,hard_tiles
2503,carpet
2504,fine_concrete
2505,soft_tiles
2506,concrete
2507,hard_tiles_large_space
2508,hard_tiles_large_space
2509,soft_tiles
2510,wood
2511,wood
2512,wood
2513,soft_pvc
2514,fine_concrete
2515,soft_tiles
2516,soft_tiles
2517,hard_tiles
2518,wood
2519,fine_concrete
2520,soft_tiles
2521,fine_concrete
2522,fine_concrete
2523,wood
2524,fine_concrete
2525,fine_concrete
2526,hard_tiles
2527,fine_concrete
2528,wood
2529,hard_tiles
2530,wood
2531,soft_pvc
2532,fine_concrete
2533,fine_concrete
2534,tiled
2535,fine_concrete
2536,hard_tiles_large_space
2537,soft_pvc
2538,soft_pvc
2539,soft_pvc
2540,tiled
2541,hard_tiles_large_space
2542,tiled
2543,tiled
2544,tiled
2545,tiled
2546,carpet
2547,hard_tiles_large_space
2548,soft_pvc
2549,tiled
2550,hard_tiles_large_space
2551,soft_tiles
2552,soft_tiles
2553,wood
2554,soft_tiles
2555,soft_tiles
2556,tiled
2557,hard_tiles_large_space
2558,wood
2559,fine_concrete
2560,fine_concrete
2561,soft_pvc
2562,tiled
2563,soft_tiles
2564,concrete
2565,fine_concrete
2566,tiled
2567,soft_pvc
2568,fine_concrete
2569,wood
2570,tiled
2571,soft_pvc
2572,fine_concrete
2573,soft_tiles
2574,wood
2575,wood
2576,hard_tiles
2577,wood
2578,hard_tiles
2579,fine_concrete
2580,soft_tiles
2581,fine_concrete
2582,wood
2583,concrete
2584,wood
2585,soft_pvc
2586,hard_tiles_large_space
2587,tiled
2588,tiled
2589,fine_concrete
2590,hard_tiles
2591,hard_tiles_large_space
2592,soft_pvc
2593,wood
2594,tiled
2595,hard_tiles
2596,soft_pvc
2597,hard_tiles_large_space
2598,fine_concrete
2599,tiled
2600,soft_pvc
2601,concrete
2602,wood
2603,tiled
2604,wood
2605,fine_concrete
2606,soft_pvc
2607,hard_tiles_large_space
2608,hard_tiles_large_space
2609,fine_concrete
2610,concrete
2611,tiled
2612,soft_tiles
2613,hard_tiles_large_space
2614,soft_tiles
2615,wood
2616,fine_concrete
2617,soft_pvc
2618,fine_concrete
2619,hard_tiles_large_space
2620,wood
2621,hard_tiles_large_space
2622,tiled
2623,tiled
2624,hard_tiles
2625,tiled
2626,soft_pvc
2627,tiled
2628,fine_concrete
2629,wood
2630,tiled
2631,hard_tiles_large_space
2632,hard_tiles_large_space
2633,soft_pvc
2634,tiled
2635,fine_concrete
2636,fine_concrete
2637,concrete
2638,fine_concrete
2639,wood
2640,hard_tiles_large_space
2641,soft_pvc
2642,soft_pvc
2643,hard_tiles_large_space
2644,tiled
2645,hard_tiles_large_space
2646,fine_concrete
2647,hard_tiles
2648,hard_tiles_large_space
2649,fine_concrete
2650,concrete
2651,fine_concrete
2652,hard_tiles
2653,carpet
2654,hard_tiles_large_space
2655,concrete
2656,hard_tiles_large_space
2657,soft_pvc
2658,hard_tiles_large_space
2659,hard_tiles
2660,fine_concrete
2661,soft_pvc
2662,hard_tiles_large_space
2663,tiled
2664,fine_concrete
2665,tiled
2666,fine_concrete
2667,fine_concrete
2668,hard_tiles_large_space
2669,soft_pvc
2670,hard_tiles_large_space
2671,hard_tiles_large_space
2672,fine_concrete
2673,soft_pvc
2674,soft_tiles
2675,concrete
2676,soft_pvc
2677,fine_concrete
2678,fine_concrete
2679,soft_pvc
2680,hard_tiles
2681,soft_pvc
2682,hard_tiles
2683,hard_tiles_large_space
2684,tiled
2685,tiled
2686,carpet
2687,hard_tiles_large_space
2688,soft_pvc
2689,wood
2690,soft_tiles
2691,tiled
2692,fine_concrete
2693,fine_concrete
2694,soft_tiles
2695,hard_tiles_large_space
2696,hard_tiles_large_space
2697,tiled
2698,fine_concrete
2699,wood
2700,concrete
2701,fine_concrete
2702,soft_pvc
2703,hard_tiles
2704,fine_concrete
2705,soft_tiles
2706,wood
2707,soft_tiles
2708,hard_tiles_large_space
2709,soft_pvc
2710,tiled
2711,hard_tiles_large_space
2712,hard_tiles_large_space
2713,fine_concrete
2714,fine_concrete
2715,fine_concrete
2716,hard_tiles_large_space
2717,hard_tiles_large_space
2718,fine_concrete
2719,fine_concrete
2720,hard_tiles
2721,hard_tiles_large_space
2722,soft_pvc
2723,hard_tiles
2724,carpet
2725,fine_concrete
2726,hard_tiles_large_space
2727,fine_concrete
2728,wood
2729,hard_tiles_large_space
2730,wood
2731,wood
2732,concrete
2733,fine_concrete
2734,wood
2735,hard_tiles_large_space
2736,hard_tiles_large_space
2737,hard_tiles_large_space
2738,fine_concrete
2739,fine_concrete
2740,hard_tiles_large_space
2741,hard_tiles
2742,hard_tiles_large_space
2743,tiled
2744,soft_pvc
2745,wood
2746,fine_concrete
2747,hard_tiles_large_space
2748,soft_pvc
2749,wood
2750,soft_pvc
2751,carpet
2752,hard_tiles_large_space
2753,tiled
2754,hard_tiles_large_space
2755,hard_tiles_large_space
2756,hard_tiles_large_space
2757,fine_concrete
2758,wood
2759,soft_pvc
2760,tiled
2761,soft_pvc
2762,fine_concrete
2763,hard_tiles_large_space
2764,soft_pvc
2765,concrete
2766,fine_concrete
2767,soft_pvc
2768,tiled
2769,hard_tiles_large_space
2770,fine_concrete
2771,tiled
2772,soft_pvc
2773,soft_pvc
2774,concrete
2775,soft_pvc
2776,soft_tiles
2777,soft_tiles
2778,hard_tiles_large_space
2779,wood
2780,soft_pvc
2781,tiled
2782,hard_tiles
2783,fine_concrete
2784,tiled
2785,concrete
2786,hard_tiles
2787,fine_concrete
2788,hard_tiles_large_space
2789,tiled
2790,fine_concrete
2791,wood
2792,hard_tiles
2793,hard_tiles_large_space
2794,soft_pvc
2795,soft_pvc
2796,hard_tiles_large_space
2797,wood
2798,hard_tiles
2799,hard_tiles_large_space
2800,wood
2801,hard_tiles_large_space
2802,soft_pvc
2803,fine_concrete
2804,wood
2805,hard_tiles_large_space
2806,concrete
2807,hard_tiles_large_space
2808,hard_tiles_large_space
2809,hard_tiles
2810,hard_tiles
2811,fine_concrete
2812,hard_tiles_large_space
2813,soft_tiles
2814,fine_concrete
2815,hard_tiles
2816,wood
2817,fine_concrete
2818,hard_tiles_large_space
2819,soft_pvc
2820,wood
2821,fine_concrete
2822,fine_concrete
2823,fine_concrete
2824,concrete
2825,wood
2826,carpet
2827,hard_tiles_large_space
2828,soft_pvc
2829,fine_concrete
2830,concrete
2831,concrete
2832,fine_concrete
2833,hard_tiles_large_space
2834,concrete
2835,fine_concrete
2836,hard_tiles
2837,soft_tiles
2838,hard_tiles
2839,fine_concrete
2840,soft_tiles
2841,hard_tiles
2842,fine_concrete
2843,hard_tiles_large_space
2844,wood
2845,soft_pvc
2846,soft_pvc
2847,tiled
2848,tiled
2849,fine_concrete
2850,wood
2851,wood
2852,soft_pvc
2853,wood
2854,hard_tiles_large_space
2855,fine_concrete
2856,wood
2857,concrete
2858,hard_tiles_large_space
2859,soft_pvc
2860,fine_concrete
2861,wood
2862,hard_tiles_large_space
2863,hard_tiles_large_space
2864,soft_pvc
2865,tiled
2866,soft_tiles
2867,hard_tiles_large_space
2868,fine_concrete
2869,wood
2870,fine_concrete
2871,fine_concrete
2872,hard_tiles_large_space
2873,hard_tiles_large_space
2874,wood
2875,hard_tiles_large_space
2876,fine_concrete
2877,tiled
2878,hard_tiles_large_space
2879,hard_tiles
2880,soft_tiles
2881,fine_concrete
2882,hard_tiles_large_space
2883,hard_tiles
2884,tiled
2885,wood
2886,fine_concrete
2887,carpet
2888,soft_tiles
2889,fine_concrete
2890,soft_pvc
2891,fine_concrete
2892,wood
2893,tiled
2894,wood
2895,wood
2896,soft_pvc
2897,carpet
2898,soft_pvc
2899,concrete
2900,soft_pvc
2901,soft_pvc
2902,hard_tiles_large_space
2903,wood
2904,wood
2905,soft_tiles
2906,tiled
2907,hard_tiles_large_space
2908,soft_pvc
2909,soft_pvc
2910,carpet
2911,concrete
2912,fine_concrete
2913,hard_tiles
2914,concrete
2915,tiled
2916,wood
2917,concrete
2918,fine_concrete
2919,fine_concrete
2920,hard_tiles
2921,hard_tiles
2922,concrete
2923,fine_concrete
2924,fine_concrete
2925,fine_concrete
2926,hard_tiles
2927,hard_tiles
2928,soft_pvc
2929,fine_concrete
2930,fine_concrete
2931,soft_pvc
2932,hard_tiles_large_space
2933,fine_concrete
2934,fine_concrete
2935,hard_tiles_large_space
2936,fine_concrete
2937,hard_tiles_large_space
2938,soft_tiles
2939,hard_tiles_large_space
2940,hard_tiles_large_space
2941,hard_tiles_large_space
2942,hard_tiles_large_space
2943,fine_concrete
2944,hard_tiles
2945,tiled
2946,fine_concrete
2947,hard_tiles_large_space
2948,tiled
2949,fine_concrete
2950,soft_pvc
2951,soft_tiles
2952,hard_tiles_large_space
2953,hard_tiles_large_space
2954,tiled
2955,hard_tiles
2956,hard_tiles_large_space
2957,hard_tiles_large_space
2958,tiled
2959,soft_tiles
2960,concrete
2961,hard_tiles_large_space
2962,concrete
2963,fine_concrete
2964,hard_tiles
2965,hard_tiles
2966,wood
2967,wood
2968,tiled
2969,carpet
2970,hard_tiles
2971,soft_tiles
2972,soft_pvc
2973,hard_tiles_large_space
2974,wood
2975,hard_tiles
2976,wood
2977,fine_concrete
2978,tiled
